Id,SalePrice
2735,131200.95137698832
2736,138607.1699549104
2737,110464.18980087852
2738,123500.57183785643
2739,162099.5043308311
2740,157388.62732854206
2741,122049.3546304775
2742,179970.77374371048
2743,148011.72909801616
2744,160417.49618494557
2745,156422.44252600335
2746,120939.10406492138
2747,174136.80444790726
2748,114964.31042300398
2749,131874.5685433552
2750,112701.33715475979
2751,126291.8752620942
2752,235657.06470330106
2753,170278.52662996692
2754,236523.3884947335
2755,136250.92376452195
2756,62349.28727262525
2757,48221.320796586806
2758,72928.94793224591
2759,166129.68868444976
2760,108008.08905851655
2761,144085.9907593883
2762,136821.4847464743
2763,228114.68210165203
2764,189108.89499370754
2765,294095.6449703367
2766,111659.41184739745
2767,47542.11826543813
2768,114020.78822700027
2769,116640.77675974998
2770,172846.21878621494
2771,96121.08915563533
2772,101380.96978579264
2773,147797.70014832332
2774,145549.7767039768
2775,111093.95633237762
2776,154365.94191637915
2777,161183.38193562254
2778,138688.83071771893
2779,88164.16336787702
2780,107480.72295406251
2781,89523.3692893621
2782,77025.76748284255
2783,78861.0071112971
2784,98758.6550291105
2785,119771.19724450214
2786,36450.95297195483
2787,116760.94709218666
2788,38018.20276795479
2789,183040.15942746098
2790,109096.54091387265
2791,103230.20146910124
2792,48404.44013270037
2793,177850.5721593448
2794,62061.637311668834
2795,112663.12483000918
2796,78488.40812318609
2797,208876.70490746154
2798,121150.6746834584
2799,107422.35201263381
2800,74264.29691934795
2801,110290.85960267298
2802,129611.02456366108
2803,159378.5618964997
2804,146323.73393570376
2805,103917.47178095113
2806,66142.2018575375
2807,169781.8157243426
2808,155493.41625487502
2809,121144.20366991544
2810,123443.88208547118
2811,177211.83643638738
2812,174426.22930856375
2813,138560.98646935332
2814,141954.63347377325
2815,90376.34325711359
2816,246657.4717664353
2817,158191.88491619355
2818,126607.67659840616
2819,185889.3775772869
2820,125985.59194542607
2821,106220.23465069407
2822,209045.33493339247
2823,290590.44415889797
2824,168693.14117482468
2825,171181.25791118015
2826,125198.65939690638
2827,122477.55976149789
2828,236741.09619983006
2829,241684.17891963152
2830,230560.65497982642
2831,199457.13485751627
2832,236247.71695022262
2833,276922.6454137787
2834,216286.44320824696
2835,221735.63463511853
2836,208778.62653025403
2837,181068.1176567285
2838,134649.0894934542
2839,180345.50502602896
2840,202577.77836519713
2841,208047.7500649111
2842,230538.9052902509
2843,150781.55244659586
2844,188217.3969089531
2845,108381.12575432938
2846,214783.7681208353
2847,210073.39848730667
2848,239168.94970540982
2849,202976.25645988667
2850,297031.56164182164
2851,225197.67660736712
2852,255021.3547700385
2853,232423.626049452
2854,156892.4484593619
2855,215356.87907147012
2856,201880.37473355234
2857,194104.03335520066
2858,211472.67071718536
2859,116512.84514946071
2860,141826.85613345075
2861,136326.74960372713
2862,218322.54252892686
2863,154144.84172234288
2864,244697.44541981956
2865,142408.89556880738
2866,183804.42674516537
2867,67510.69431237213
2868,124066.38337149099
2869,97471.92170174338
2870,132538.8283614018
2871,86291.63565950724
2872,-1985.5305875476915
2873,83290.52924996242
2874,131596.1939677426
2875,115141.85098796734
2876,186190.6125596154
2877,132360.3664439991
2878,152093.41889037448
2879,123176.06732152007
2880,83431.73271600367
2881,136470.1692101343
2882,154609.7263748136
2883,188239.12888803193
2884,209774.64375756518
2885,171140.73254067544
2886,223235.14635937568
2887,111258.91097563948
2888,144458.48251222656
2889,51835.291629690444
2890,55090.51002871606
2891,140502.9784585212
2892,50773.90987747826
2893,83362.16397716629
2894,53002.43280657008
2895,279038.5378160984
2896,256852.7354599249
2897,204840.76058366173
2898,160922.17481375602
2899,221317.79769385676
2900,169653.7033031683
2901,225238.4003236969
2902,196654.83394739917
2903,308396.9553320159
2904,325678.9157832514
2905,41413.93234879093
2906,246892.00319270883
2907,92896.8932765359
2908,114876.67189137009
2909,149159.47203102848
2910,69075.77428225626
2911,49190.22335547686
2912,155142.15172534343
2913,54877.41105770308
2914,62362.93838258553
2915,72962.46609133703
2916,58627.192109224736
2917,177541.5387519875
2918,116647.191122988
2919,255820.41388788726
